,Long,Short
2025-06-01 00:00:00+02:00,13.75,15.05
2025-06-01 00:15:00+02:00,35.51,38.85
2025-06-01 00:30:00+02:00,-196.07,-179.19
2025-06-01 00:45:00+02:00,-367.94,-336.26
2025-06-01 01:00:00+02:00,-15.71,-14.35
2025-06-01 01:15:00+02:00,-384.59,-351.47
2025-06-01 01:30:00+02:00,-498.05,-455.15
2025-06-01 01:45:00+02:00,-242.27,-221.41
2025-06-01 02:00:00+02:00,10.17,11.13
2025-06-01 02:15:00+02:00,21.12,23.12
2025-06-01 02:30:00+02:00,15.03,16.45
2025-06-01 02:45:00+02:00,-316.52,-289.26
2025-06-01 03:00:00+02:00,6.12,6.7
2025-06-01 03:15:00+02:00,-114.39,-104.53
2025-06-01 03:30:00+02:00,-315.29,-288.13
2025-06-01 03:45:00+02:00,-343.73,-314.13
2025-06-01 04:00:00+02:00,17.39,19.03
2025-06-01 04:15:00+02:00,19.02,20.82
2025-06-01 04:30:00+02:00,28.87,31.59
2025-06-01 04:45:00+02:00,28.87,31.59
2025-06-01 05:00:00+02:00,28.87,31.59
2025-06-01 05:15:00+02:00,28.87,31.59
2025-06-01 05:30:00+02:00,28.87,31.59
2025-06-01 05:45:00+02:00,28.87,31.59
2025-06-01 06:00:00+02:00,28.87,31.59
2025-06-01 06:15:00+02:00,28.87,31.59
2025-06-01 06:30:00+02:00,28.87,31.59
2025-06-01 06:45:00+02:00,28.87,31.59
2025-06-01 07:00:00+02:00,-204.74,-187.1
2025-06-01 07:15:00+02:00,4.6,5.04
2025-06-01 07:30:00+02:00,17.26,18.88
2025-06-01 07:45:00+02:00,28.87,31.59
2025-06-01 08:00:00+02:00,18.06,19.76
2025-06-01 08:15:00+02:00,17.79,19.47
2025-06-01 08:30:00+02:00,17.94,19.64
2025-06-01 08:45:00+02:00,17.15,18.77
2025-06-01 09:00:00+02:00,15.52,16.98
2025-06-01 09:15:00+02:00,18.12,19.82
2025-06-01 09:30:00+02:00,19.93,21.81
2025-06-01 09:45:00+02:00,-0.66,-0.6
2025-06-01 10:00:00+02:00,-5.21,-4.77
2025-06-01 10:15:00+02:00,6.12,6.7
2025-06-01 10:30:00+02:00,1.73,1.89
2025-06-01 10:45:00+02:00,23.48,25.7
2025-06-01 11:00:00+02:00,7.2,7.88
2025-06-01 11:15:00+02:00,-9.72,-8.88
2025-06-01 11:30:00+02:00,130.45,142.75
2025-06-01 11:45:00+02:00,-9.08,-8.3
2025-06-01 12:00:00+02:00,15.97,17.47
2025-06-01 12:15:00+02:00,75.94,83.1
2025-06-01 12:30:00+02:00,68.95,75.45
2025-06-01 12:45:00+02:00,24.04,26.3
2025-06-01 13:00:00+02:00,23.51,25.73
2025-06-01 13:15:00+02:00,11.08,12.12
2025-06-01 13:30:00+02:00,4.29,4.69
2025-06-01 13:45:00+02:00,-18.94,-17.3
2025-06-01 14:00:00+02:00,-9.71,-8.87
2025-06-01 14:15:00+02:00,-14.31,-13.07
2025-06-01 14:30:00+02:00,219.0,239.64
2025-06-01 14:45:00+02:00,263.83,288.69
2025-06-01 15:00:00+02:00,-8.88,-8.12
2025-06-01 15:15:00+02:00,-8.83,-8.07
2025-06-01 15:30:00+02:00,-9.06,-8.28
2025-06-01 15:45:00+02:00,-9.41,-8.6
2025-06-01 16:00:00+02:00,4.56,4.98
2025-06-01 16:15:00+02:00,-7.61,-6.95
2025-06-01 16:30:00+02:00,-8.22,-7.52
2025-06-01 16:45:00+02:00,-9.77,-8.93
2025-06-01 17:00:00+02:00,-8.39,-7.67
2025-06-01 17:15:00+02:00,-6.75,-6.17
2025-06-01 17:30:00+02:00,46.8,51.22
2025-06-01 17:45:00+02:00,31.73,34.71
2025-06-01 18:00:00+02:00,37.0,40.48
2025-06-01 18:15:00+02:00,22.41,24.53
2025-06-01 18:30:00+02:00,25.54,27.94
2025-06-01 18:45:00+02:00,33.56,36.72
2025-06-01 19:00:00+02:00,95.32,104.3
2025-06-01 19:15:00+02:00,72.09,78.89
2025-06-01 19:30:00+02:00,56.44,61.76
2025-06-01 19:45:00+02:00,37.93,41.51
2025-06-01 20:00:00+02:00,58.38,63.88
2025-06-01 20:15:00+02:00,59.25,64.83
2025-06-01 20:30:00+02:00,-0.45,-0.41
2025-06-01 20:45:00+02:00,95.39,104.37
2025-06-01 21:00:00+02:00,154.66,169.24
2025-06-01 21:15:00+02:00,151.46,165.74
2025-06-01 21:30:00+02:00,151.46,165.74
2025-06-01 21:45:00+02:00,151.46,165.74
2025-06-01 22:00:00+02:00,12.13,13.27
2025-06-01 22:15:00+02:00,12.13,13.27
2025-06-01 22:30:00+02:00,235.61,257.81
2025-06-01 22:45:00+02:00,4.24,4.64
2025-06-01 23:00:00+02:00,19.16,20.96
2025-06-01 23:15:00+02:00,-5.85,-5.35
2025-06-01 23:30:00+02:00,-14.65,-13.39
2025-06-01 23:45:00+02:00,-7.99,-7.31
2025-06-02 00:00:00+02:00,18.83,20.61
2025-06-02 00:15:00+02:00,-5.75,-5.25
2025-06-02 00:30:00+02:00,-1.22,-1.12
2025-06-02 00:45:00+02:00,-40.4,-36.92
2025-06-02 01:00:00+02:00,18.87,20.65
2025-06-02 01:15:00+02:00,6.2,6.78
2025-06-02 01:30:00+02:00,22.84,25.0
2025-06-02 01:45:00+02:00,20.8,22.76
2025-06-02 02:00:00+02:00,28.57,31.27
2025-06-02 02:15:00+02:00,19.98,21.86
2025-06-02 02:30:00+02:00,23.54,25.76
2025-06-02 02:45:00+02:00,7.14,7.82
2025-06-02 03:00:00+02:00,-36.22,-33.1
2025-06-02 03:15:00+02:00,-1.78,-1.62
2025-06-02 03:30:00+02:00,-1.78,-1.62
2025-06-02 03:45:00+02:00,278.64,304.9
2025-06-02 04:00:00+02:00,59.38,64.98
2025-06-02 04:15:00+02:00,123.87,135.55
2025-06-02 04:30:00+02:00,231.25,253.05
2025-06-02 04:45:00+02:00,24.9,27.24
2025-06-02 05:00:00+02:00,6.19,6.77
2025-06-02 05:15:00+02:00,-1.78,-1.62
2025-06-02 05:30:00+02:00,44.17,48.33
2025-06-02 05:45:00+02:00,37.48,41.02
2025-06-02 06:00:00+02:00,20.12,22.02
2025-06-02 06:15:00+02:00,18.26,19.98
2025-06-02 06:30:00+02:00,30.0,32.82
2025-06-02 06:45:00+02:00,23.05,25.23
2025-06-02 07:00:00+02:00,17.08,18.68
2025-06-02 07:15:00+02:00,34.48,37.72
2025-06-02 07:30:00+02:00,38.05,41.63
2025-06-02 07:45:00+02:00,30.09,32.93
2025-06-02 08:00:00+02:00,27.15,29.71
2025-06-02 08:15:00+02:00,40.53,44.35
2025-06-02 08:30:00+02:00,15.77,17.25
2025-06-02 08:45:00+02:00,15.77,17.25
2025-06-02 09:00:00+02:00,60.45,66.15
2025-06-02 09:15:00+02:00,230.04,251.72
2025-06-02 09:30:00+02:00,185.7,203.2
2025-06-02 09:45:00+02:00,214.96,235.22
2025-06-02 10:00:00+02:00,243.08,265.98
2025-06-02 10:15:00+02:00,68.31,74.75
2025-06-02 10:30:00+02:00,61.53,67.33
2025-06-02 10:45:00+02:00,6.5,7.12
2025-06-02 11:00:00+02:00,-23.38,-21.36
2025-06-02 11:15:00+02:00,18.81,20.59
2025-06-02 11:30:00+02:00,-12.29,-11.23
2025-06-02 11:45:00+02:00,13.9,15.2
2025-06-02 12:00:00+02:00,3.75,4.11
2025-06-02 12:15:00+02:00,4.04,4.42
2025-06-02 12:30:00+02:00,5.33,5.83
2025-06-02 12:45:00+02:00,16.5,18.06
2025-06-02 13:00:00+02:00,12.2,13.36
2025-06-02 13:15:00+02:00,24.93,27.27
2025-06-02 13:30:00+02:00,19.75,21.61
2025-06-02 13:45:00+02:00,14.98,16.4
2025-06-02 14:00:00+02:00,55.22,60.42
2025-06-02 14:15:00+02:00,50.62,55.39
2025-06-02 14:30:00+02:00,85.57,93.63
2025-06-02 14:45:00+02:00,80.04,87.58
2025-06-02 15:00:00+02:00,143.21,156.71
2025-06-02 15:15:00+02:00,40.47,44.29
2025-06-02 15:30:00+02:00,70.77,77.43
2025-06-02 15:45:00+02:00,119.25,130.49
2025-06-02 16:00:00+02:00,327.57,358.45
2025-06-02 16:15:00+02:00,358.67,392.47
2025-06-02 16:30:00+02:00,341.65,373.85
2025-06-02 16:45:00+02:00,120.58,131.94
2025-06-02 17:00:00+02:00,106.98,117.06
2025-06-02 17:15:00+02:00,86.05,94.15
2025-06-02 17:30:00+02:00,90.96,99.54
2025-06-02 17:45:00+02:00,60.68,66.4
2025-06-02 18:00:00+02:00,22.57,24.69
2025-06-02 18:15:00+02:00,17.18,18.8
2025-06-02 18:30:00+02:00,16.74,18.32
2025-06-02 18:45:00+02:00,88.38,96.7
2025-06-02 19:00:00+02:00,13.88,15.18
2025-06-02 19:15:00+02:00,269.76,295.18
2025-06-02 19:30:00+02:00,254.55,278.53
2025-06-02 19:45:00+02:00,234.85,256.99
2025-06-02 20:00:00+02:00,82.81,90.61
2025-06-02 20:15:00+02:00,86.56,94.72
2025-06-02 20:30:00+02:00,64.55,70.63
2025-06-02 20:45:00+02:00,1.01,1.11
2025-06-02 21:00:00+02:00,237.85,260.27
2025-06-02 21:15:00+02:00,232.3,254.2
2025-06-02 21:30:00+02:00,246.06,269.24
2025-06-02 21:45:00+02:00,253.88,277.8
2025-06-02 22:00:00+02:00,70.92,77.6
2025-06-02 22:15:00+02:00,71.48,78.22
2025-06-02 22:30:00+02:00,97.48,106.66
2025-06-02 22:45:00+02:00,121.07,132.49
2025-06-02 23:00:00+02:00,99.39,108.75
2025-06-02 23:15:00+02:00,110.47,120.89
2025-06-02 23:30:00+02:00,114.8,125.62
2025-06-02 23:45:00+02:00,-25.51,-23.31
2025-06-03 00:00:00+02:00,67.86,74.26
2025-06-03 00:15:00+02:00,52.74,57.72
2025-06-03 00:30:00+02:00,-21.41,-19.57
2025-06-03 00:45:00+02:00,-68.38,-62.5
2025-06-03 01:00:00+02:00,5.63,6.17
2025-06-03 01:15:00+02:00,-11.46,-10.48
2025-06-03 01:30:00+02:00,-28.07,-25.65
2025-06-03 01:45:00+02:00,-194.19,-177.47
2025-06-03 02:00:00+02:00,42.17,46.15
2025-06-03 02:15:00+02:00,60.12,65.78
2025-06-03 02:30:00+02:00,39.72,43.46
2025-06-03 02:45:00+02:00,48.79,53.39
2025-06-03 03:00:00+02:00,51.55,56.41
2025-06-03 03:15:00+02:00,71.33,78.05
2025-06-03 03:30:00+02:00,48.13,52.67
2025-06-03 03:45:00+02:00,13.48,14.74
2025-06-03 04:00:00+02:00,26.11,28.57
2025-06-03 04:15:00+02:00,15.12,16.54
2025-06-03 04:30:00+02:00,15.45,16.91
2025-06-03 04:45:00+02:00,15.82,17.32
2025-06-03 05:00:00+02:00,25.29,27.67
2025-06-03 05:15:00+02:00,15.46,16.92
2025-06-03 05:30:00+02:00,25.25,27.63
2025-06-03 05:45:00+02:00,16.17,17.69
2025-06-03 06:00:00+02:00,24.89,27.23
2025-06-03 06:15:00+02:00,178.57,195.39
2025-06-03 06:30:00+02:00,25.34,27.72
2025-06-03 06:45:00+02:00,155.83,170.51
2025-06-03 07:00:00+02:00,18.63,20.39
2025-06-03 07:15:00+02:00,6.48,7.1
2025-06-03 07:30:00+02:00,-0.45,-0.41
2025-06-03 07:45:00+02:00,49.79,54.49
2025-06-03 08:00:00+02:00,26.75,29.27
2025-06-03 08:15:00+02:00,13.82,15.12
2025-06-03 08:30:00+02:00,18.17,19.89
2025-06-03 08:45:00+02:00,26.3,28.78
2025-06-03 09:00:00+02:00,96.64,105.74
2025-06-03 09:15:00+02:00,152.97,167.39
2025-06-03 09:30:00+02:00,65.69,71.89
2025-06-03 09:45:00+02:00,-152.9,-139.74
2025-06-03 10:00:00+02:00,-60.61,-55.39
2025-06-03 10:15:00+02:00,-101.75,-92.99
2025-06-03 10:30:00+02:00,-86.19,-78.77
2025-06-03 10:45:00+02:00,423.76,463.7
2025-06-03 11:00:00+02:00,188.85,206.65
2025-06-03 11:15:00+02:00,-49.03,-44.81
2025-06-03 11:30:00+02:00,-27.09,-24.75
2025-06-03 11:45:00+02:00,4.54,4.96
2025-06-03 12:00:00+02:00,-200.34,-183.08
2025-06-03 12:15:00+02:00,-136.09,-124.37
2025-06-03 12:30:00+02:00,278.61,304.87
2025-06-03 12:45:00+02:00,-53.42,-48.82
2025-06-03 13:00:00+02:00,39.16,42.85
2025-06-03 13:15:00+02:00,-311.7,-284.86
2025-06-03 13:30:00+02:00,-418.97,-382.89
2025-06-03 13:45:00+02:00,-417.37,-381.43
2025-06-03 14:00:00+02:00,-243.13,-222.19
2025-06-03 14:15:00+02:00,-176.61,-161.4
2025-06-03 14:30:00+02:00,-191.45,-174.97
2025-06-03 14:45:00+02:00,-202.17,-184.75
2025-06-03 15:00:00+02:00,-280.57,-256.41
2025-06-03 15:15:00+02:00,-399.5,-365.1
2025-06-03 15:30:00+02:00,-361.74,-330.58
2025-06-03 15:45:00+02:00,-302.45,-276.41
2025-06-03 16:00:00+02:00,-208.49,-190.53
2025-06-03 16:15:00+02:00,-227.09,-207.53
2025-06-03 16:30:00+02:00,-262.34,-239.74
2025-06-03 16:45:00+02:00,175.68,192.24
2025-06-03 17:00:00+02:00,86.81,94.99
2025-06-03 17:15:00+02:00,-429.87,-392.85
2025-06-03 17:30:00+02:00,-284.8,-260.28
2025-06-03 17:45:00+02:00,-240.36,-219.66
2025-06-03 18:00:00+02:00,-187.77,-171.59
2025-06-03 18:15:00+02:00,-189.97,-173.61
2025-06-03 18:30:00+02:00,-124.0,-113.32
2025-06-03 18:45:00+02:00,-135.77,-124.07
2025-06-03 19:00:00+02:00,8.28,9.06
2025-06-03 19:15:00+02:00,26.23,28.71
2025-06-03 19:30:00+02:00,77.82,85.16
2025-06-03 19:45:00+02:00,186.37,203.93
2025-06-03 20:00:00+02:00,130.84,143.17
2025-06-03 20:15:00+02:00,10.24,11.2
2025-06-03 20:30:00+02:00,-66.19,-60.49
2025-06-03 20:45:00+02:00,-150.15,-137.21
2025-06-03 21:00:00+02:00,182.43,199.63
2025-06-03 21:15:00+02:00,182.43,199.63
2025-06-03 21:30:00+02:00,195.27,213.67
2025-06-03 21:45:00+02:00,-190.37,-173.97
2025-06-03 22:00:00+02:00,4.48,4.9
2025-06-03 22:15:00+02:00,-47.53,-43.43
2025-06-03 22:30:00+02:00,-47.34,-43.26
2025-06-03 22:45:00+02:00,-76.69,-70.09
2025-06-03 23:00:00+02:00,116.95,127.97
2025-06-03 23:15:00+02:00,10.87,11.89
2025-06-03 23:30:00+02:00,12.47,13.65
2025-06-03 23:45:00+02:00,-222.17,-203.03
2025-06-04 00:00:00+02:00,-3.96,-3.62
2025-06-04 00:15:00+02:00,-73.04,-66.74
2025-06-04 00:30:00+02:00,-269.38,-246.18
2025-06-04 00:45:00+02:00,-135.79,-124.09
2025-06-04 01:00:00+02:00,-8.34,-7.62
2025-06-04 01:15:00+02:00,-11.59,-10.59
2025-06-04 01:30:00+02:00,51.17,55.99
2025-06-04 01:45:00+02:00,-2.22,-2.02
2025-06-04 02:00:00+02:00,138.84,151.92
2025-06-04 02:15:00+02:00,2.7,2.96
2025-06-04 02:30:00+02:00,12.3,13.46
2025-06-04 02:45:00+02:00,18.72,20.48
2025-06-04 03:00:00+02:00,13.79,15.09
2025-06-04 03:15:00+02:00,22.81,24.97
2025-06-04 03:30:00+02:00,13.33,14.59
2025-06-04 03:45:00+02:00,38.83,42.49
2025-06-04 04:00:00+02:00,54.18,59.28
2025-06-04 04:15:00+02:00,189.88,207.78
2025-06-04 04:30:00+02:00,42.97,47.01
2025-06-04 04:45:00+02:00,40.54,44.36
2025-06-04 05:00:00+02:00,23.88,26.13
2025-06-04 05:15:00+02:00,69.8,76.38
2025-06-04 05:30:00+02:00,18.54,20.28
2025-06-04 05:45:00+02:00,20.63,22.57
2025-06-04 06:00:00+02:00,16.29,17.83
2025-06-04 06:15:00+02:00,24.17,26.45
2025-06-04 06:30:00+02:00,30.82,33.72
2025-06-04 06:45:00+02:00,21.4,23.42
2025-06-04 07:00:00+02:00,-7.46,-6.82
2025-06-04 07:15:00+02:00,14.52,15.88
2025-06-04 07:30:00+02:00,91.47,100.09
2025-06-04 07:45:00+02:00,33.23,36.37
2025-06-04 08:00:00+02:00,98.84,108.16
2025-06-04 08:15:00+02:00,89.42,97.84
2025-06-04 08:30:00+02:00,73.09,79.97
2025-06-04 08:45:00+02:00,108.29,118.49
2025-06-04 09:00:00+02:00,157.73,172.59
2025-06-04 09:15:00+02:00,143.94,157.5
2025-06-04 09:30:00+02:00,91.1,99.68
2025-06-04 09:45:00+02:00,2.2,2.4
2025-06-04 10:00:00+02:00,-32.0,-29.24
2025-06-04 10:15:00+02:00,24.73,27.07
2025-06-04 10:30:00+02:00,14.24,15.58
2025-06-04 10:45:00+02:00,0.76,0.84
2025-06-04 11:00:00+02:00,-3.07,-2.81
2025-06-04 11:15:00+02:00,-2.7,-2.46
2025-06-04 11:30:00+02:00,-2.7,-2.46
2025-06-04 11:45:00+02:00,-1.06,-0.96
2025-06-04 12:00:00+02:00,-1.4,-1.28
2025-06-04 12:15:00+02:00,-2.7,-2.46
2025-06-04 12:30:00+02:00,286.21,313.19
2025-06-04 12:45:00+02:00,-2.31,-2.11
2025-06-04 13:00:00+02:00,-2.6,-2.38
2025-06-04 13:15:00+02:00,-2.24,-2.04
2025-06-04 13:30:00+02:00,12.84,14.04
2025-06-04 13:45:00+02:00,-2.16,-1.98
2025-06-04 14:00:00+02:00,-2.7,-2.46
2025-06-04 14:15:00+02:00,-2.7,-2.46
2025-06-04 14:30:00+02:00,-2.7,-2.46
2025-06-04 14:45:00+02:00,-1.37,-1.25
2025-06-04 15:00:00+02:00,-0.68,-0.62
2025-06-04 15:15:00+02:00,-3.56,-3.26
2025-06-04 15:30:00+02:00,-4.93,-4.51
2025-06-04 15:45:00+02:00,-4.57,-4.17
2025-06-04 16:00:00+02:00,35.39,38.73
2025-06-04 16:15:00+02:00,7.97,8.73
2025-06-04 16:30:00+02:00,-51.83,-47.37
2025-06-04 16:45:00+02:00,-27.87,-25.47
2025-06-04 17:00:00+02:00,23.34,25.54
2025-06-04 17:15:00+02:00,13.94,15.26
2025-06-04 17:30:00+02:00,18.27,19.99
2025-06-04 17:45:00+02:00,13.75,15.05
2025-06-04 18:00:00+02:00,13.32,14.58
2025-06-04 18:15:00+02:00,14.29,15.63
2025-06-04 18:30:00+02:00,61.08,66.84
2025-06-04 18:45:00+02:00,38.31,41.91
2025-06-04 19:00:00+02:00,165.55,181.15
2025-06-04 19:15:00+02:00,49.64,54.32
2025-06-04 19:30:00+02:00,60.94,66.68
2025-06-04 19:45:00+02:00,61.36,67.14
2025-06-04 20:00:00+02:00,90.3,98.8
2025-06-04 20:15:00+02:00,106.0,115.98
2025-06-04 20:30:00+02:00,104.2,114.02
2025-06-04 20:45:00+02:00,99.28,108.64
2025-06-04 21:00:00+02:00,102.84,112.54
2025-06-04 21:15:00+02:00,114.84,125.66
2025-06-04 21:30:00+02:00,132.19,144.65
2025-06-04 21:45:00+02:00,187.3,204.96
2025-06-04 22:00:00+02:00,231.68,253.52
2025-06-04 22:15:00+02:00,263.03,287.81
2025-06-04 22:30:00+02:00,273.58,299.36
2025-06-04 22:45:00+02:00,277.29,303.43
2025-06-04 23:00:00+02:00,266.57,291.69
2025-06-04 23:15:00+02:00,32.42,35.48
2025-06-04 23:30:00+02:00,187.1,204.74
2025-06-04 23:45:00+02:00,207.24,226.78
2025-06-05 00:00:00+02:00,94.75,103.67
2025-06-05 00:15:00+02:00,147.0,160.86
2025-06-05 00:30:00+02:00,89.72,98.18
2025-06-05 00:45:00+02:00,-0.43,-0.39
2025-06-05 01:00:00+02:00,65.46,71.62
2025-06-05 01:15:00+02:00,84.47,92.43
2025-06-05 01:30:00+02:00,79.65,87.15
2025-06-05 01:45:00+02:00,15.45,16.91
2025-06-05 02:00:00+02:00,78.62,86.02
2025-06-05 02:15:00+02:00,4.16,4.56
2025-06-05 02:30:00+02:00,3.6,3.94
2025-06-05 02:45:00+02:00,-3.04,-2.78
2025-06-05 03:00:00+02:00,54.13,59.23
2025-06-05 03:15:00+02:00,78.31,85.69
2025-06-05 03:30:00+02:00,76.89,84.13
2025-06-05 03:45:00+02:00,-9.55,-8.73
2025-06-05 04:00:00+02:00,14.09,15.41
2025-06-05 04:15:00+02:00,-8.98,-8.2
2025-06-05 04:30:00+02:00,-8.66,-7.92
2025-06-05 04:45:00+02:00,-8.92,-8.16
2025-06-05 05:00:00+02:00,-7.97,-7.29
2025-06-05 05:15:00+02:00,-9.46,-8.64
2025-06-05 05:30:00+02:00,-3.89,-3.55
2025-06-05 05:45:00+02:00,7.4,8.1
2025-06-05 06:00:00+02:00,91.03,99.61
2025-06-05 06:15:00+02:00,55.56,60.8
2025-06-05 06:30:00+02:00,74.31,81.31
2025-06-05 06:45:00+02:00,89.92,98.4
2025-06-05 07:00:00+02:00,69.43,75.97
2025-06-05 07:15:00+02:00,15.03,16.45
2025-06-05 07:30:00+02:00,22.21,24.31
2025-06-05 07:45:00+02:00,5.22,5.72
2025-06-05 08:00:00+02:00,27.4,29.98
2025-06-05 08:15:00+02:00,-5.16,-4.72
2025-06-05 08:30:00+02:00,12.09,13.23
2025-06-05 08:45:00+02:00,49.4,54.06
2025-06-05 09:00:00+02:00,88.46,96.8
2025-06-05 09:15:00+02:00,95.78,104.8
2025-06-05 09:30:00+02:00,72.73,79.59
2025-06-05 09:45:00+02:00,71.21,77.93
2025-06-05 10:00:00+02:00,61.22,66.98
2025-06-05 10:15:00+02:00,51.95,56.85
2025-06-05 10:30:00+02:00,52.68,57.64
2025-06-05 10:45:00+02:00,55.43,60.65
2025-06-05 11:00:00+02:00,-63.25,-57.81
2025-06-05 11:15:00+02:00,-40.51,-37.03
2025-06-05 11:30:00+02:00,-21.95,-20.06
2025-06-05 11:45:00+02:00,6.76,7.4
2025-06-05 12:00:00+02:00,12.15,13.29
2025-06-05 12:15:00+02:00,-64.65,-59.09
2025-06-05 12:30:00+02:00,-30.88,-28.22
2025-06-05 12:45:00+02:00,-68.34,-62.46
2025-06-05 13:00:00+02:00,-19.01,-17.37
2025-06-05 13:15:00+02:00,-4.68,-4.28
2025-06-05 13:30:00+02:00,-4.92,-4.5
2025-06-05 13:45:00+02:00,-7.45,-6.81
2025-06-05 14:00:00+02:00,-8.16,-7.46
2025-06-05 14:15:00+02:00,-7.9,-7.22
2025-06-05 14:30:00+02:00,-6.91,-6.31
2025-06-05 14:45:00+02:00,-7.66,-7.0
2025-06-05 15:00:00+02:00,-8.31,-7.59
2025-06-05 15:15:00+02:00,-6.7,-6.12
2025-06-05 15:30:00+02:00,-8.42,-7.7
2025-06-05 15:45:00+02:00,-8.52,-7.78
2025-06-05 16:00:00+02:00,-8.36,-7.64
2025-06-05 16:15:00+02:00,-8.72,-7.96
2025-06-05 16:30:00+02:00,-9.23,-8.43
2025-06-05 16:45:00+02:00,-8.96,-8.18
2025-06-05 17:00:00+02:00,-8.09,-7.39
2025-06-05 17:15:00+02:00,-8.41,-7.69
2025-06-05 17:30:00+02:00,137.96,150.96
2025-06-05 17:45:00+02:00,151.97,166.29
2025-06-05 18:00:00+02:00,59.15,64.73
2025-06-05 18:15:00+02:00,58.13,63.61
2025-06-05 18:30:00+02:00,37.98,41.56
2025-06-05 18:45:00+02:00,77.53,84.83
2025-06-05 19:00:00+02:00,100.82,110.32
2025-06-05 19:15:00+02:00,44.16,48.32
2025-06-05 19:30:00+02:00,33.63,36.79
2025-06-05 19:45:00+02:00,23.29,25.49
2025-06-05 20:00:00+02:00,20.82,22.78
2025-06-05 20:15:00+02:00,21.45,23.47
2025-06-05 20:30:00+02:00,22.8,24.94
2025-06-05 20:45:00+02:00,23.22,25.4
2025-06-05 21:00:00+02:00,21.33,23.35
2025-06-05 21:15:00+02:00,23.03,25.19
2025-06-05 21:30:00+02:00,24.18,26.46
2025-06-05 21:45:00+02:00,24.18,26.46
2025-06-05 22:00:00+02:00,23.85,26.09
2025-06-05 22:15:00+02:00,23.52,25.74
2025-06-05 22:30:00+02:00,15.85,17.35
2025-06-05 22:45:00+02:00,15.9,17.4
2025-06-05 23:00:00+02:00,31.38,34.34
2025-06-05 23:15:00+02:00,30.52,33.4
2025-06-05 23:30:00+02:00,28.0,30.64
2025-06-05 23:45:00+02:00,30.52,33.4
2025-06-06 00:00:00+02:00,39.07,42.75
2025-06-06 00:15:00+02:00,43.8,47.92
2025-06-06 00:30:00+02:00,37.56,41.1
2025-06-06 00:45:00+02:00,23.97,26.23
2025-06-06 01:00:00+02:00,19.7,21.56
2025-06-06 01:15:00+02:00,19.55,21.39
2025-06-06 01:30:00+02:00,18.48,20.22
2025-06-06 01:45:00+02:00,18.48,20.22
2025-06-06 02:00:00+02:00,22.35,24.45
2025-06-06 02:15:00+02:00,18.55,20.29
2025-06-06 02:30:00+02:00,3.61,3.95
2025-06-06 02:45:00+02:00,10.01,10.95
2025-06-06 03:00:00+02:00,16.21,17.73
2025-06-06 03:15:00+02:00,6.48,7.1
2025-06-06 03:30:00+02:00,0.0,0.0
2025-06-06 03:45:00+02:00,0.0,0.0
2025-06-06 04:00:00+02:00,30.76,33.66
2025-06-06 04:15:00+02:00,27.64,30.24
2025-06-06 04:30:00+02:00,32.02,35.04
2025-06-06 04:45:00+02:00,23.67,25.91
2025-06-06 05:00:00+02:00,8.64,9.46
2025-06-06 05:15:00+02:00,6.14,6.72
2025-06-06 05:30:00+02:00,30.09,32.93
2025-06-06 05:45:00+02:00,17.4,19.04
2025-06-06 06:00:00+02:00,3.31,3.63
2025-06-06 06:15:00+02:00,16.69,18.27
2025-06-06 06:30:00+02:00,16.92,18.52
2025-06-06 06:45:00+02:00,34.83,38.11
2025-06-06 07:00:00+02:00,14.96,16.38
2025-06-06 07:15:00+02:00,29.61,32.4
2025-06-06 07:30:00+02:00,47.37,51.83
2025-06-06 07:45:00+02:00,41.82,45.76
2025-06-06 08:00:00+02:00,39.97,43.73
2025-06-06 08:15:00+02:00,52.16,57.08
2025-06-06 08:30:00+02:00,38.74,42.4
2025-06-06 08:45:00+02:00,37.77,41.33
2025-06-06 09:00:00+02:00,36.22,39.64
2025-06-06 09:15:00+02:00,35.82,39.2
2025-06-06 09:30:00+02:00,35.82,39.2
2025-06-06 09:45:00+02:00,-75.21,-68.73
2025-06-06 10:00:00+02:00,-48.67,-44.47
2025-06-06 10:15:00+02:00,27.85,30.47
2025-06-06 10:30:00+02:00,14.98,16.4
2025-06-06 10:45:00+02:00,103.95,113.75
2025-06-06 11:00:00+02:00,-1.67,-1.53
2025-06-06 11:15:00+02:00,1.49,1.63
2025-06-06 11:30:00+02:00,-0.87,-0.79
2025-06-06 11:45:00+02:00,3.64,3.98
2025-06-06 12:00:00+02:00,-1.92,-1.76
2025-06-06 12:15:00+02:00,42.5,46.5
2025-06-06 12:30:00+02:00,19.84,21.7
2025-06-06 12:45:00+02:00,-4.56,-4.16
2025-06-06 13:00:00+02:00,131.82,144.24
2025-06-06 13:15:00+02:00,38.64,42.28
2025-06-06 13:30:00+02:00,26.52,29.02
2025-06-06 13:45:00+02:00,28.75,31.45
2025-06-06 14:00:00+02:00,28.61,31.31
2025-06-06 14:15:00+02:00,-0.29,-0.27
2025-06-06 14:30:00+02:00,-0.15,-0.13
2025-06-06 14:45:00+02:00,1.17,1.29
2025-06-06 15:00:00+02:00,40.2,43.98
2025-06-06 15:15:00+02:00,34.06,37.28
2025-06-06 15:30:00+02:00,-0.8,-0.74
2025-06-06 15:45:00+02:00,40.84,44.68
2025-06-06 16:00:00+02:00,65.0,71.12
2025-06-06 16:15:00+02:00,8.01,8.77
2025-06-06 16:30:00+02:00,-35.2,-32.16
