,Long,Short
2025-06-01 16:15:00+02:00,-39.79,-39.79
2025-06-01 16:30:00+02:00,440.69,440.69
2025-06-01 16:45:00+02:00,765.04,765.04
2025-06-01 17:00:00+02:00,1248.46,1248.46
2025-06-01 17:15:00+02:00,101.79,101.79
2025-06-01 17:30:00+02:00,265.45,265.45
2025-06-01 17:45:00+02:00,107.06,107.06
2025-06-01 18:00:00+02:00,91.07,91.07
2025-06-01 18:15:00+02:00,201.1,201.1
2025-06-01 18:30:00+02:00,103.31,103.31
2025-06-01 18:45:00+02:00,350.0,350.0
2025-06-01 19:00:00+02:00,2.09,2.09
2025-06-01 19:15:00+02:00,6.84,6.84
2025-06-01 19:30:00+02:00,7.6,7.6
2025-06-01 19:45:00+02:00,10.07,10.07
2025-06-01 20:00:00+02:00,10.66,10.66
2025-06-01 20:15:00+02:00,10.13,10.13
2025-06-01 20:30:00+02:00,10.72,10.72
2025-06-01 20:45:00+02:00,0.79,0.79
2025-06-01 21:00:00+02:00,-18.67,-18.67
2025-06-01 21:15:00+02:00,16.08,16.08
2025-06-01 21:30:00+02:00,7.87,7.87
2025-06-01 21:45:00+02:00,-21.35,-21.35
2025-06-01 22:00:00+02:00,15.75,15.75
2025-06-01 22:15:00+02:00,16.5,16.5
2025-06-01 22:30:00+02:00,-27.84,-27.84
2025-06-01 22:45:00+02:00,-37.6,-37.6
2025-06-01 23:00:00+02:00,4.06,4.06
2025-06-01 23:15:00+02:00,-16.65,-16.65
2025-06-01 23:30:00+02:00,-0.8,-0.8
2025-06-01 23:45:00+02:00,-21.11,-21.11
2025-06-02 00:00:00+02:00,1.99,1.99
2025-06-02 00:15:00+02:00,32.44,32.44
2025-06-02 00:30:00+02:00,-2.91,-2.91
2025-06-02 00:45:00+02:00,32.44,32.44
2025-06-02 01:00:00+02:00,-3.96,-3.96
2025-06-02 01:15:00+02:00,11.24,11.24
2025-06-02 01:30:00+02:00,-20.12,-20.12
2025-06-02 01:45:00+02:00,-1.98,-1.98
2025-06-02 02:00:00+02:00,-2.37,-2.37
2025-06-02 02:15:00+02:00,-6.0,-6.0
2025-06-02 02:30:00+02:00,-1.98,-1.98
2025-06-02 02:45:00+02:00,46.0,46.0
2025-06-02 03:00:00+02:00,62.92,62.92
2025-06-02 03:15:00+02:00,0.45,0.45
2025-06-02 03:30:00+02:00,2.98,2.98
2025-06-02 03:45:00+02:00,2.6,2.6
2025-06-02 04:00:00+02:00,5.68,5.68
2025-06-02 04:15:00+02:00,7.08,7.08
2025-06-02 04:30:00+02:00,58.82,58.82
2025-06-02 04:45:00+02:00,58.82,58.82
2025-06-02 05:00:00+02:00,78.3,78.3
2025-06-02 05:15:00+02:00,-3.74,-3.74
2025-06-02 05:30:00+02:00,-2.0,-2.0
2025-06-02 05:45:00+02:00,120.01,120.01
2025-06-02 06:00:00+02:00,-4.29,-4.29
2025-06-02 06:15:00+02:00,-0.97,-0.97
2025-06-02 06:30:00+02:00,49.24,49.24
2025-06-02 06:45:00+02:00,7.46,7.46
2025-06-02 07:00:00+02:00,6.93,6.93
2025-06-02 07:15:00+02:00,7.85,7.85
2025-06-02 07:30:00+02:00,6.6,6.6
2025-06-02 07:45:00+02:00,54.35,54.35
2025-06-02 08:00:00+02:00,35.0,35.0
2025-06-02 08:15:00+02:00,85.0,85.0
2025-06-02 08:30:00+02:00,82.27,82.27
2025-06-02 08:45:00+02:00,4.79,4.79
2025-06-02 09:00:00+02:00,13.0,13.0
2025-06-02 09:15:00+02:00,12.0,12.0
2025-06-02 09:30:00+02:00,9.0,9.0
2025-06-02 09:45:00+02:00,-1.0,-1.0
2025-06-02 10:00:00+02:00,30.19,30.19
2025-06-02 10:15:00+02:00,25.0,25.0
2025-06-02 10:30:00+02:00,8.0,8.0
2025-06-02 10:45:00+02:00,-3.67,-3.67
2025-06-02 11:00:00+02:00,12.0,12.0
2025-06-02 11:15:00+02:00,32.52,32.52
2025-06-02 11:30:00+02:00,465.8,465.8
2025-06-02 11:45:00+02:00,32.52,32.52
2025-06-02 12:00:00+02:00,56.0,56.0
2025-06-02 12:15:00+02:00,14.57,14.57
2025-06-02 12:30:00+02:00,114.93,114.93
2025-06-02 12:45:00+02:00,330.16,330.16
2025-06-02 13:00:00+02:00,7.35,7.35
2025-06-02 13:15:00+02:00,7.35,7.35
2025-06-02 13:30:00+02:00,7.35,7.35
2025-06-02 13:45:00+02:00,48.5,48.5
2025-06-02 14:00:00+02:00,-13.41,-13.41
2025-06-02 14:15:00+02:00,-13.41,-13.41
2025-06-02 14:30:00+02:00,-8.43,-8.43
2025-06-02 14:45:00+02:00,-4.61,-4.61
2025-06-02 15:00:00+02:00,-13.35,-13.35
2025-06-02 15:15:00+02:00,-13.41,-13.41
2025-06-02 15:30:00+02:00,-13.41,-13.41
2025-06-02 15:45:00+02:00,-11.07,-11.07
2025-06-02 16:00:00+02:00,-13.41,-13.41
2025-06-02 16:15:00+02:00,-5.59,-5.59
2025-06-02 16:30:00+02:00,-11.24,-11.24
2025-06-02 16:45:00+02:00,-2.0,-2.0
2025-06-02 17:00:00+02:00,-11.48,-11.48
2025-06-02 17:15:00+02:00,-13.41,-13.41
2025-06-02 17:30:00+02:00,-13.41,-13.41
2025-06-02 17:45:00+02:00,-13.41,-13.41
2025-06-02 18:00:00+02:00,78.09,78.09
2025-06-02 18:15:00+02:00,78.09,78.09
2025-06-02 18:30:00+02:00,78.09,78.09
2025-06-02 18:45:00+02:00,1.12,1.12
2025-06-02 19:00:00+02:00,708.96,708.96
2025-06-02 19:15:00+02:00,-7.89,-7.89
2025-06-02 19:30:00+02:00,29.78,29.78
2025-06-02 19:45:00+02:00,804.45,804.45
2025-06-02 20:00:00+02:00,673.51,673.51
2025-06-02 20:15:00+02:00,195.92,195.92
2025-06-02 20:30:00+02:00,710.16,710.16
2025-06-02 20:45:00+02:00,450.29,450.29
2025-06-02 21:00:00+02:00,7.16,7.16
2025-06-02 21:15:00+02:00,54.35,54.35
2025-06-02 21:30:00+02:00,269.98,269.98
2025-06-02 21:45:00+02:00,6.38,6.38
2025-06-02 22:00:00+02:00,53.56,53.56
2025-06-02 22:15:00+02:00,46.39,46.39
2025-06-02 22:30:00+02:00,7.6,7.6
2025-06-02 22:45:00+02:00,-4.14,-4.14
2025-06-02 23:00:00+02:00,-5.8,-5.8
2025-06-02 23:15:00+02:00,8.0,8.0
2025-06-02 23:30:00+02:00,-8.35,-8.35
2025-06-02 23:45:00+02:00,-1.0,-1.0
2025-06-03 00:00:00+02:00,8.92,8.92
2025-06-03 00:15:00+02:00,8.0,8.0
2025-06-03 00:30:00+02:00,-20.3,-20.3
2025-06-03 00:45:00+02:00,-26.73,-26.73
2025-06-03 01:00:00+02:00,-26.8,-26.8
2025-06-03 01:15:00+02:00,-5.61,-5.61
2025-06-03 01:30:00+02:00,-0.8,-0.8
2025-06-03 01:45:00+02:00,-0.5,-0.5
2025-06-03 02:00:00+02:00,-1.0,-1.0
2025-06-03 02:15:00+02:00,-1.49,-1.49
2025-06-03 02:30:00+02:00,102.02,102.02
2025-06-03 02:45:00+02:00,201.15,201.15
2025-06-03 03:00:00+02:00,488.7,488.7
2025-06-03 03:15:00+02:00,803.54,803.54
2025-06-03 03:30:00+02:00,99.23,99.23
2025-06-03 03:45:00+02:00,43.32,43.32
2025-06-03 04:00:00+02:00,20.81,20.81
2025-06-03 04:15:00+02:00,94.9,94.9
2025-06-03 04:30:00+02:00,6.71,6.71
2025-06-03 04:45:00+02:00,0.13,0.13
2025-06-03 05:00:00+02:00,107.61,107.61
2025-06-03 05:15:00+02:00,107.61,107.61
2025-06-03 05:30:00+02:00,1.25,1.25
2025-06-03 05:45:00+02:00,107.61,107.61
2025-06-03 06:00:00+02:00,6.71,6.71
2025-06-03 06:15:00+02:00,-5.0,-5.0
2025-06-03 06:30:00+02:00,130.76,130.76
2025-06-03 06:45:00+02:00,130.76,130.76
2025-06-03 07:00:00+02:00,-19.12,-19.12
2025-06-03 07:15:00+02:00,-23.64,-23.64
2025-06-03 07:30:00+02:00,8.19,8.19
2025-06-03 07:45:00+02:00,1.19,1.19
2025-06-03 08:00:00+02:00,-8.9,-8.9
2025-06-03 08:15:00+02:00,-13.63,-13.63
2025-06-03 08:30:00+02:00,6.15,6.15
2025-06-03 08:45:00+02:00,85.98,85.98
2025-06-03 09:00:00+02:00,485.61,485.61
2025-06-03 09:15:00+02:00,183.87,183.87
2025-06-03 09:30:00+02:00,55.33,55.33
2025-06-03 09:45:00+02:00,55.33,55.33
2025-06-03 10:00:00+02:00,5.39,5.39
2025-06-03 10:15:00+02:00,-7.93,-7.93
2025-06-03 10:30:00+02:00,-8.26,-8.26
2025-06-03 10:45:00+02:00,-20.0,-20.0
2025-06-03 11:00:00+02:00,-58.31,-58.31
2025-06-03 11:15:00+02:00,-132.62,-132.62
2025-06-03 11:30:00+02:00,-98.73,-98.73
2025-06-03 11:45:00+02:00,-132.99,-132.99
2025-06-03 12:00:00+02:00,-173.77,-173.77
2025-06-03 12:15:00+02:00,-46.53,-46.53
2025-06-03 12:30:00+02:00,-22.5,-22.5
2025-06-03 12:45:00+02:00,-254.14,-254.14
2025-06-03 13:00:00+02:00,-174.7,-174.7
2025-06-03 13:15:00+02:00,-20.12,-20.12
2025-06-03 13:30:00+02:00,2.36,2.36
2025-06-03 13:45:00+02:00,-46.94,-46.94
2025-06-03 14:00:00+02:00,-82.78,-82.78
2025-06-03 14:15:00+02:00,-38.75,-38.75
2025-06-03 14:30:00+02:00,-22.5,-22.5
2025-06-03 14:45:00+02:00,-37.82,-37.82
2025-06-03 15:00:00+02:00,-33.0,-33.0
2025-06-03 15:15:00+02:00,-18.77,-18.77
2025-06-03 15:30:00+02:00,-15.0,-15.0
2025-06-03 15:45:00+02:00,3.71,3.71
2025-06-03 16:00:00+02:00,-10.58,-10.58
2025-06-03 16:15:00+02:00,8.87,8.87
2025-06-03 16:30:00+02:00,8.87,8.87
2025-06-03 16:45:00+02:00,8.87,8.87
2025-06-03 17:00:00+02:00,52.09,52.09
2025-06-03 17:15:00+02:00,52.09,52.09
2025-06-03 17:30:00+02:00,462.59,462.59
2025-06-03 17:45:00+02:00,285.06,285.06
2025-06-03 18:00:00+02:00,87.8,87.8
2025-06-03 18:15:00+02:00,-4.51,-4.51
2025-06-03 18:30:00+02:00,87.8,87.8
2025-06-03 18:45:00+02:00,87.8,87.8
2025-06-03 19:00:00+02:00,109.41,109.41
2025-06-03 19:15:00+02:00,804.26,804.26
2025-06-03 19:30:00+02:00,804.26,804.26
2025-06-03 19:45:00+02:00,567.99,567.99
2025-06-03 20:00:00+02:00,784.15,784.15
2025-06-03 20:15:00+02:00,132.91,132.91
2025-06-03 20:30:00+02:00,0.1,0.1
2025-06-03 20:45:00+02:00,0.0,0.0
2025-06-03 21:00:00+02:00,0.0,0.0
2025-06-03 21:15:00+02:00,0.0,0.0
2025-06-03 21:30:00+02:00,0.02,0.02
2025-06-03 21:45:00+02:00,0.0,0.0
2025-06-03 22:00:00+02:00,4.31,4.31
2025-06-03 22:15:00+02:00,0.01,0.01
2025-06-03 22:30:00+02:00,0.01,0.01
2025-06-03 22:45:00+02:00,84.0,84.0
2025-06-03 23:00:00+02:00,74.18,74.18
2025-06-03 23:15:00+02:00,59.03,59.03
2025-06-03 23:30:00+02:00,59.03,59.03
2025-06-03 23:45:00+02:00,-10.2,-10.2
2025-06-04 00:00:00+02:00,0.0,0.0
2025-06-04 00:15:00+02:00,66.71,66.71
2025-06-04 00:30:00+02:00,16.09,16.09
2025-06-04 00:45:00+02:00,16.09,16.09
2025-06-04 01:00:00+02:00,276.94,276.94
2025-06-04 01:15:00+02:00,13.7,13.7
2025-06-04 01:30:00+02:00,-3.67,-3.67
2025-06-04 01:45:00+02:00,13.7,13.7
2025-06-04 02:00:00+02:00,-6.0,-6.0
2025-06-04 02:15:00+02:00,-8.0,-8.0
2025-06-04 02:30:00+02:00,-6.6,-6.6
2025-06-04 02:45:00+02:00,-8.0,-8.0
2025-06-04 03:00:00+02:00,-2.0,-2.0
2025-06-04 03:15:00+02:00,10.54,10.54
2025-06-04 03:30:00+02:00,10.54,10.54
2025-06-04 03:45:00+02:00,-1.54,-1.54
2025-06-04 04:00:00+02:00,10.79,10.79
2025-06-04 04:15:00+02:00,10.79,10.79
2025-06-04 04:30:00+02:00,27.86,27.86
2025-06-04 04:45:00+02:00,10.79,10.79
2025-06-04 05:00:00+02:00,-4.19,-4.19
2025-06-04 05:15:00+02:00,-5.0,-5.0
2025-06-04 05:30:00+02:00,39.09,39.09
2025-06-04 05:45:00+02:00,69.46,69.46
2025-06-04 06:00:00+02:00,65.73,65.73
2025-06-04 06:15:00+02:00,51.74,51.74
2025-06-04 06:30:00+02:00,0.02,0.02
2025-06-04 06:45:00+02:00,11.84,11.84
2025-06-04 07:00:00+02:00,1.94,1.94
2025-06-04 07:15:00+02:00,0.02,0.02
2025-06-04 07:30:00+02:00,8.0,8.0
2025-06-04 07:45:00+02:00,0.08,0.08
2025-06-04 08:00:00+02:00,15.98,15.98
2025-06-04 08:15:00+02:00,112.4,112.4
2025-06-04 08:30:00+02:00,112.4,112.4
2025-06-04 08:45:00+02:00,112.4,112.4
2025-06-04 09:00:00+02:00,53.5,53.5
2025-06-04 09:15:00+02:00,53.5,53.5
2025-06-04 09:30:00+02:00,79.08,79.08
2025-06-04 09:45:00+02:00,79.08,79.08
2025-06-04 10:00:00+02:00,72.4,72.4
2025-06-04 10:15:00+02:00,72.4,72.4
2025-06-04 10:30:00+02:00,106.07,106.07
2025-06-04 10:45:00+02:00,201.0,201.0
2025-06-04 11:00:00+02:00,-3.84,-3.84
2025-06-04 11:15:00+02:00,48.35,48.35
2025-06-04 11:30:00+02:00,48.35,48.35
2025-06-04 11:45:00+02:00,-5.0,-5.0
2025-06-04 12:00:00+02:00,-36.24,-36.24
2025-06-04 12:15:00+02:00,3.82,3.82
2025-06-04 12:30:00+02:00,-11.63,-11.63
2025-06-04 12:45:00+02:00,-88.43,-88.43
2025-06-04 13:00:00+02:00,-89.12,-89.12
2025-06-04 13:15:00+02:00,-21.0,-21.0
2025-06-04 13:30:00+02:00,5.0,5.0
2025-06-04 13:45:00+02:00,1.86,1.86
2025-06-04 14:00:00+02:00,-36.43,-36.43
2025-06-04 14:15:00+02:00,1.5,1.5
2025-06-04 14:30:00+02:00,3.14,3.14
2025-06-04 14:45:00+02:00,-28.59,-28.59
2025-06-04 15:00:00+02:00,7.2,7.2
2025-06-04 15:15:00+02:00,6.55,6.55
2025-06-04 15:30:00+02:00,6.92,6.92
2025-06-04 15:45:00+02:00,13.4,13.4
2025-06-04 16:00:00+02:00,-22.43,-22.43
2025-06-04 16:15:00+02:00,107.73,107.73
2025-06-04 16:30:00+02:00,-5.85,-5.85
2025-06-04 16:45:00+02:00,72.4,72.4
2025-06-04 17:00:00+02:00,0.0,0.0
2025-06-04 17:15:00+02:00,-89.68,-89.68
2025-06-04 17:30:00+02:00,-93.69,-93.69
2025-06-04 17:45:00+02:00,1.65,1.65
2025-06-04 18:00:00+02:00,108.92,108.92
2025-06-04 18:15:00+02:00,-19.04,-19.04
2025-06-04 18:30:00+02:00,2.21,2.21
2025-06-04 18:45:00+02:00,108.92,108.92
2025-06-04 19:00:00+02:00,0.01,0.01
2025-06-04 19:15:00+02:00,2.3,2.3
2025-06-04 19:30:00+02:00,-7.01,-7.01
2025-06-04 19:45:00+02:00,-5.0,-5.0
2025-06-04 20:00:00+02:00,-21.3,-21.3
2025-06-04 20:15:00+02:00,-5.0,-5.0
2025-06-04 20:30:00+02:00,-5.0,-5.0
2025-06-04 20:45:00+02:00,-22.68,-22.68
2025-06-04 21:00:00+02:00,-2.46,-2.46
2025-06-04 21:15:00+02:00,463.79,463.79
2025-06-04 21:30:00+02:00,139.09,139.09
2025-06-04 21:45:00+02:00,139.09,139.09
2025-06-04 22:00:00+02:00,529.01,529.01
2025-06-04 22:15:00+02:00,536.0,536.0
2025-06-04 22:30:00+02:00,536.17,536.17
2025-06-04 22:45:00+02:00,467.5,467.5
2025-06-04 23:00:00+02:00,683.64,683.64
2025-06-04 23:15:00+02:00,776.15,776.15
2025-06-04 23:30:00+02:00,94.08,94.08
2025-06-04 23:45:00+02:00,-2.07,-2.07
2025-06-05 00:00:00+02:00,49.5,49.5
2025-06-05 00:15:00+02:00,49.5,49.5
2025-06-05 00:30:00+02:00,49.5,49.5
2025-06-05 00:45:00+02:00,38.74,38.74
2025-06-05 01:00:00+02:00,14.38,14.38
2025-06-05 01:15:00+02:00,50.0,50.0
2025-06-05 01:30:00+02:00,92.71,92.71
2025-06-05 01:45:00+02:00,92.71,92.71
2025-06-05 02:00:00+02:00,86.85,86.85
2025-06-05 02:15:00+02:00,-4.04,-4.04
2025-06-05 02:30:00+02:00,-1.88,-1.88
2025-06-05 02:45:00+02:00,86.85,86.85
2025-06-05 03:00:00+02:00,1.72,1.72
2025-06-05 03:15:00+02:00,16.0,16.0
2025-06-05 03:30:00+02:00,0.03,0.03
2025-06-05 03:45:00+02:00,-20.99,-20.99
2025-06-05 04:00:00+02:00,-26.78,-26.78
2025-06-05 04:15:00+02:00,-26.81,-26.81
2025-06-05 04:30:00+02:00,-13.63,-13.63
2025-06-05 04:45:00+02:00,5.12,5.12
2025-06-05 05:00:00+02:00,-7.08,-7.08
2025-06-05 05:15:00+02:00,-18.97,-18.97
2025-06-05 05:30:00+02:00,7.5,7.5
2025-06-05 05:45:00+02:00,51.5,51.5
2025-06-05 06:00:00+02:00,-40.22,-40.22
2025-06-05 06:15:00+02:00,-20.1,-20.1
2025-06-05 06:30:00+02:00,-25.0,-25.0
2025-06-05 06:45:00+02:00,0.0,0.0
2025-06-05 07:00:00+02:00,-53.62,-53.62
2025-06-05 07:15:00+02:00,-737.0,-737.0
2025-06-05 07:30:00+02:00,-25.0,-25.0
2025-06-05 07:45:00+02:00,-53.62,-53.62
2025-06-05 08:00:00+02:00,54.36,54.36
2025-06-05 08:15:00+02:00,0.29,0.29
2025-06-05 08:30:00+02:00,-24.16,-24.16
2025-06-05 08:45:00+02:00,-26.81,-26.81
2025-06-05 09:00:00+02:00,-7.09,-7.09
2025-06-05 09:15:00+02:00,671.42,671.42
2025-06-05 09:30:00+02:00,83.04,83.04
2025-06-05 09:45:00+02:00,277.02,277.02
2025-06-05 10:00:00+02:00,60.0,60.0
2025-06-05 10:15:00+02:00,64.88,64.88
2025-06-05 10:30:00+02:00,-7.42,-7.42
2025-06-05 10:45:00+02:00,-10.86,-10.86
2025-06-05 11:00:00+02:00,11.43,11.43
2025-06-05 11:15:00+02:00,4.0,4.0
2025-06-05 11:30:00+02:00,-1.0,-1.0
2025-06-05 11:45:00+02:00,-1.0,-1.0
2025-06-05 12:00:00+02:00,713.95,713.95
2025-06-05 12:15:00+02:00,410.65,410.65
2025-06-05 12:30:00+02:00,0.07,0.07
2025-06-05 12:45:00+02:00,-0.26,-0.26
2025-06-05 13:00:00+02:00,-11.18,-11.18
2025-06-05 13:15:00+02:00,0.27,0.27
2025-06-05 13:30:00+02:00,8.0,8.0
2025-06-05 13:45:00+02:00,11.16,11.16
2025-06-05 14:00:00+02:00,-1.94,-1.94
2025-06-05 14:15:00+02:00,-1.0,-1.0
2025-06-05 14:30:00+02:00,7.01,7.01
2025-06-05 14:45:00+02:00,119.35,119.35
2025-06-05 15:00:00+02:00,0.65,0.65
2025-06-05 15:15:00+02:00,21.38,21.38
2025-06-05 15:30:00+02:00,363.87,363.87
2025-06-05 15:45:00+02:00,21.38,21.38
2025-06-05 16:00:00+02:00,391.97,391.97
2025-06-05 16:15:00+02:00,417.74,417.74
2025-06-05 16:30:00+02:00,55.99,55.99
2025-06-05 16:45:00+02:00,525.29,525.29
2025-06-05 17:00:00+02:00,609.76,609.76
2025-06-05 17:15:00+02:00,81.36,81.36
2025-06-05 17:30:00+02:00,116.28,116.28
2025-06-05 17:45:00+02:00,86.1,86.1
2025-06-05 18:00:00+02:00,-3.43,-3.43
2025-06-05 18:15:00+02:00,-2.68,-2.68
2025-06-05 18:30:00+02:00,-1.0,-1.0
2025-06-05 18:45:00+02:00,30.09,30.09
2025-06-05 19:00:00+02:00,281.29,281.29
2025-06-05 19:15:00+02:00,282.9,282.9
2025-06-05 19:30:00+02:00,352.82,352.82
2025-06-05 19:45:00+02:00,112.2,112.2
2025-06-05 20:00:00+02:00,-8.0,-8.0
2025-06-05 20:15:00+02:00,-1.94,-1.94
2025-06-05 20:30:00+02:00,79.61,79.61
2025-06-05 20:45:00+02:00,136.41,136.41
2025-06-05 21:00:00+02:00,348.54,348.54
2025-06-05 21:15:00+02:00,106.95,106.95
2025-06-05 21:30:00+02:00,11.8,11.8
2025-06-05 21:45:00+02:00,0.0,0.0
2025-06-05 22:00:00+02:00,1.8,1.8
2025-06-05 22:15:00+02:00,1.98,1.98
2025-06-05 22:30:00+02:00,5.82,5.82
2025-06-05 22:45:00+02:00,0.08,0.08
2025-06-05 23:00:00+02:00,428.41,428.41
2025-06-05 23:15:00+02:00,371.74,371.74
2025-06-05 23:30:00+02:00,402.16,402.16
2025-06-05 23:45:00+02:00,81.36,81.36
2025-06-06 00:00:00+02:00,335.13,335.13
2025-06-06 00:15:00+02:00,287.1,287.1
2025-06-06 00:30:00+02:00,-8.0,-8.0
2025-06-06 00:45:00+02:00,-8.0,-8.0
2025-06-06 01:00:00+02:00,-1.0,-1.0
2025-06-06 01:15:00+02:00,8.0,8.0
2025-06-06 01:30:00+02:00,8.0,8.0
2025-06-06 01:45:00+02:00,8.0,8.0
2025-06-06 02:00:00+02:00,-8.0,-8.0
2025-06-06 02:15:00+02:00,0.29,0.29
2025-06-06 02:30:00+02:00,50.02,50.02
2025-06-06 02:45:00+02:00,50.02,50.02
2025-06-06 03:00:00+02:00,3.35,3.35
2025-06-06 03:15:00+02:00,-1.0,-1.0
2025-06-06 03:30:00+02:00,-1.43,-1.43
2025-06-06 03:45:00+02:00,-1.0,-1.0
2025-06-06 04:00:00+02:00,-1.0,-1.0
2025-06-06 04:15:00+02:00,-1.0,-1.0
2025-06-06 04:30:00+02:00,7.46,7.46
2025-06-06 04:45:00+02:00,7.46,7.46
2025-06-06 05:00:00+02:00,61.94,61.94
2025-06-06 05:15:00+02:00,0.01,0.01
2025-06-06 05:30:00+02:00,24.0,24.0
2025-06-06 05:45:00+02:00,25.31,25.31
2025-06-06 06:00:00+02:00,-3.0,-3.0
2025-06-06 06:15:00+02:00,-3.96,-3.96
2025-06-06 06:30:00+02:00,3.11,3.11
2025-06-06 06:45:00+02:00,44.49,44.49
2025-06-06 07:00:00+02:00,-3.87,-3.87
2025-06-06 07:15:00+02:00,-0.04,-0.04
2025-06-06 07:30:00+02:00,11.25,11.25
2025-06-06 07:45:00+02:00,2.54,2.54
2025-06-06 08:00:00+02:00,180.98,180.98
2025-06-06 08:15:00+02:00,-5.0,-5.0
2025-06-06 08:30:00+02:00,53.63,53.63
2025-06-06 08:45:00+02:00,53.63,53.63
2025-06-06 09:00:00+02:00,12.29,12.29
2025-06-06 09:15:00+02:00,12.29,12.29
2025-06-06 09:30:00+02:00,284.87,284.87
2025-06-06 09:45:00+02:00,12.29,12.29
2025-06-06 10:00:00+02:00,62.67,62.67
2025-06-06 10:15:00+02:00,4.08,4.08
2025-06-06 10:30:00+02:00,614.7,614.7
2025-06-06 10:45:00+02:00,-2.0,-2.0
2025-06-06 11:00:00+02:00,-3.51,-3.51
2025-06-06 11:15:00+02:00,1.9,1.9
2025-06-06 11:30:00+02:00,-3.85,-3.85
2025-06-06 11:45:00+02:00,-4.19,-4.19
2025-06-06 12:00:00+02:00,1.19,1.19
2025-06-06 12:15:00+02:00,1.19,1.19
2025-06-06 12:30:00+02:00,-0.82,-0.82
2025-06-06 12:45:00+02:00,-20.11,-20.11
2025-06-06 13:00:00+02:00,-5.29,-5.29
2025-06-06 13:15:00+02:00,0.62,0.62
2025-06-06 13:30:00+02:00,-13.41,-13.41
2025-06-06 13:45:00+02:00,0.62,0.62
2025-06-06 14:00:00+02:00,-0.23,-0.23
2025-06-06 14:15:00+02:00,-78.35,-78.35
2025-06-06 14:30:00+02:00,47.04,47.04
2025-06-06 14:45:00+02:00,-13.41,-13.41
2025-06-06 15:00:00+02:00,-0.93,-0.93
2025-06-06 15:15:00+02:00,90.35,90.35
